,ATLaS_ID,variable,VT_PBIF,VT_AIF,VT_Rebalanced,VT_PRED_SLOPE
1512,PP,Left-Cerebellum-Cortex,4.757231356438491,5.456738119646729,0.1027422102766122,5.255979328737218
1534,PP,Left-Thalamus-Proper,6.333433180082969,7.320705093047003,-0.3302295798301503,6.9974300975296515
1556,PP,Left-Caudate,4.77978458375734,5.454853216039912,-0.0311282262267439,5.280897035634896
1578,PP,Left-Putamen,5.649659311815889,6.516555432076726,0.1242449665798489,6.241969400357876
1600,PP,Left-Pallidum,5.741966459230199,6.550346186188646,-0.5481752268868526,6.3439540259421845
1622,PP,Left-Hippocampus,5.483735247441429,6.246029645835415,-0.4241742492673522,6.058649862763404
1644,PP,Left-Amygdala,5.766239805476513,6.549049989550608,-0.5624895226071951,6.370772188976705
1666,PP,Left-Accumbens-area,5.753867929039767,6.621148851303279,-0.1742817665567668,6.357103245438524
1688,PP,Left-VentralDC,5.9715280286077,7.038182619558424,-0.5885545904256162,6.5975828223822885
1710,PP,Right-Cerebellum-Cortex,4.929132138167763,5.675701797066703,0.0662176321051295,5.445902182529057
1732,PP,Right-Thalamus-Proper,6.460207920256167,7.434867229488353,-0.3759243772338289,7.137495897115906
1754,PP,Right-Caudate,4.390152479453462,5.09525063417158,-0.3539506615948912,4.850415914875042
1776,PP,Right-Putamen,5.442890129852138,6.235203490296158,-0.0709665463054884,6.0135225444465
1798,PP,Right-Pallidum,6.667875143708497,7.787392675903938,-0.5572453613660528,7.366934945154732
1820,PP,Right-Hippocampus,5.389225225078332,6.278145119047623,-0.4041070456981916,5.954231412896206
1842,PP,Right-Amygdala,5.547190801303072,6.252880656295101,-0.5554486410188229,6.128758094716213
1864,PP,Right-Accumbens-area,5.319211108545614,5.959078271008655,-0.3202991439459453,5.876877018786759
1886,PP,Right-VentralDC,6.208291496272334,7.147955868762353,-0.577546298840895,6.859168563879019
17,r-FR,ctx-lh-bankssts,2.687684969397204,2.649891170422113,0.1740609023000916,2.7387380972672024
39,r-FR,ctx-lh-caudalanteriorcingulate,2.783478007539356,2.732073223252603,0.236959792411569,2.8363507438385462
61,r-FR,ctx-lh-caudalmiddlefrontal,2.509274539843942,2.466439860721912,0.1185543101414259,2.556938724970637
83,r-FR,ctx-lh-cuneus,2.771895564781648,2.6885206372519,0.0682287169231677,2.8245482902023724
105,r-FR,ctx-lh-entorhinal,2.496365908393861,2.468805628056268,0.311597554028761,2.5437848914155654
127,r-FR,ctx-lh-fusiform,2.50069549516155,2.466605121173726,0.0853894616986635,2.5481967195729234
149,r-FR,ctx-lh-inferiorparietal,2.479667509914299,2.43897672356329,0.058065407962798,2.5267693034281153
171,r-FR,ctx-lh-inferiortemporal,2.411706471111271,2.377499763534792,0.079608270389637,2.457517330738231
193,r-FR,ctx-lh-isthmuscingulate,2.762697203384948,2.629750052813476,0.1194858951074211,2.815175204042195
215,r-FR,ctx-lh-lateraloccipital,2.447396090114347,2.384655270143648,-0.0318846441123403,2.4938848813826056
237,r-FR,ctx-lh-lateralorbitofrontal,3.113035177025098,2.999324207336401,0.5143057572817114,3.1721679194283534
259,r-FR,ctx-lh-lingual,2.595434815347017,2.563907927422527,0.0135034082911827,2.6447356325986293
281,r-FR,ctx-lh-medialorbitofrontal,2.843496079394766,2.800135096961447,0.2621217933196671,2.8975088712926715
303,r-FR,ctx-lh-middletemporal,2.483185836764359,2.44453947020031,0.1327064563246567,2.5303544616191287
325,r-FR,ctx-lh-parahippocampal,2.261522358147037,2.254778861710835,0.0151904479599845,2.304480439710159
347,r-FR,ctx-lh-paracentral,2.499240766182356,2.473413090087305,0.0602452870808414,2.546714357718063
369,r-FR,ctx-lh-parsopercularis,2.935177510342996,2.82671107731345,0.3066737254039362,2.990931809847187
391,r-FR,ctx-lh-parsorbitalis,3.207815007607041,3.14202050014603,0.6209180234856586,3.2687481123538342
413,r-FR,ctx-lh-parstriangularis,3.181483578657278,3.078715977210925,0.5333361998016484,3.2419165125044023
435,r-FR,ctx-lh-pericalcarine,2.820564584593142,2.777550200169068,0.1038948720304989,2.874141788038648
457,r-FR,ctx-lh-postcentral,2.527217096573121,2.446934023662351,0.0826675454188244,2.575222104249125
479,r-FR,ctx-lh-posteriorcingulate,2.665569595871644,2.636386683376984,0.1221591143808902,2.7162026376804604
501,r-FR,ctx-lh-precentral,2.564510431989921,2.49876042149046,0.1136118242744362,2.6132238342298013
523,r-FR,ctx-lh-precuneus,2.662872199647547,2.61667820282485,0.0765464149762096,2.7134540038612163
545,r-FR,ctx-lh-rostralanteriorcingulate,2.901430224911461,2.853690237170885,0.3271650520403489,2.956543487799375
567,r-FR,ctx-lh-rostralmiddlefrontal,2.801034583944354,2.746941073647915,0.2794310834838962,2.85424081101734
589,r-FR,ctx-lh-superiorfrontal,2.42904486476511,2.395017593991714,0.0518364735016494,2.475185070739707
611,r-FR,ctx-lh-superiorparietal,2.348438915527061,2.286246292939919,-0.0252474968005214,2.393047994944644
633,r-FR,ctx-lh-superiortemporal,2.675068038641111,2.583265012747043,0.2372994986181452,2.725881505320698
655,r-FR,ctx-lh-supramarginal,2.604203098511426,2.52352841346736,0.1157037587883023,2.653670471102184
677,r-FR,ctx-lh-frontalpole,2.461961441170367,2.427628052190687,0.0616430493542099,2.5087269042727134
699,r-FR,ctx-lh-temporalpole,2.28023033980062,2.261792209985399,0.1794944779638677,2.3235437833166586
721,r-FR,ctx-lh-transversetemporal,3.003750428999367,2.917997386967615,0.2629206975962415,3.060807285173869
743,r-FR,ctx-lh-insula,2.864027575955365,2.812273315933034,0.3667969388862766,2.9184303678462777
765,r-FR,ctx-rh-bankssts,2.669489331958201,2.655283533125541,0.1917959486549723,2.720196829958841
787,r-FR,ctx-rh-caudalanteriorcingulate,2.814625856458358,2.760789640242974,0.2422671703363182,2.868090252543514
809,r-FR,ctx-rh-caudalmiddlefrontal,2.494637479122341,2.462190308336135,0.0897680689984783,2.542023630275126
831,r-FR,ctx-rh-cuneus,2.719549925379069,2.669394282280922,0.0554351555658612,2.77120833463094
853,r-FR,ctx-rh-entorhinal,2.563384366883303,2.506508544792444,0.3756974934788406,2.6120763792852624
875,r-FR,ctx-rh-fusiform,2.355437545028853,2.32887789661798,-0.000823117774532034,2.4001795648508875
897,r-FR,ctx-rh-inferiorparietal,2.526381565880371,2.484876826098266,0.0755423981923404,2.5743707024793028
919,r-FR,ctx-rh-inferiortemporal,2.302887896660839,2.281801869964769,0.004137598974399,2.346631725121831
941,r-FR,ctx-rh-isthmuscingulate,2.615269940908418,2.580692267790315,0.1194490308606779,2.6649475304429187
963,r-FR,ctx-rh-lateraloccipital,2.494180699458844,2.464925340895988,-0.0222901500300321,2.5415581739881277
985,r-FR,ctx-rh-lateralorbitofrontal,2.973661205035222,2.874718341012179,0.433770722422679,3.0301465102221488
1007,r-FR,ctx-rh-lingual,2.599453412020306,2.568070760111234,0.0067258302352635,2.6488305633408866
1029,r-FR,ctx-rh-medialorbitofrontal,2.817759449898032,2.772271258894096,0.2702963885392986,2.8712833692340114
1051,r-FR,ctx-rh-middletemporal,2.498254372844157,2.465802285746603,0.0954310140743619,2.5457092276358635
1073,r-FR,ctx-rh-parahippocampal,2.259232659847191,2.23494836590643,0.0215657199281873,2.3021472481209515
1095,r-FR,ctx-rh-paracentral,2.508947026883024,2.468634434794547,0.0459465335587932,2.5566049908337765
1117,r-FR,ctx-rh-parsopercularis,2.711188775221094,2.667826603908466,0.1424293678425452,2.7626883627088756
1139,r-FR,ctx-rh-parsorbitalis,2.86288019206263,2.751237414197317,0.4185556524072098,2.9172611891609024
1161,r-FR,ctx-rh-parstriangularis,2.80359665323108,2.722686643401258,0.2411775857584464,2.8568515473362504
1183,r-FR,ctx-rh-pericalcarine,2.872101596419622,2.82654271264306,0.0931422148459649,2.9266577559871343
1205,r-FR,ctx-rh-postcentral,2.381959039933742,2.322520080161891,-0.0082832474173123,2.4272048409972906
1227,r-FR,ctx-rh-posteriorcingulate,2.759401359642341,2.680359516802882,0.113378576224366,2.8118167550709443
1249,r-FR,ctx-rh-precentral,2.444967816778421,2.414452033334386,0.0386696621290359,2.4914104824960535
1271,r-FR,ctx-rh-precuneus,2.67610510863287,2.604681094752605,0.0655779874094855,2.726938274669897
1293,r-FR,ctx-rh-rostralanteriorcingulate,3.021142147786541,2.938847960689672,0.5544350843038108,3.0785293632305373
1315,r-FR,ctx-rh-rostralmiddlefrontal,2.523149733070664,2.47947089275879,0.1126717598262892,2.571077480341766
1337,r-FR,ctx-rh-superiorfrontal,2.425825647681268,2.390107068168599,0.0625681351306853,2.471904703966339
1359,r-FR,ctx-rh-superiorparietal,2.267124341073761,2.229664643336669,-0.0545008353289703,2.31018883345286
1381,r-FR,ctx-rh-superiortemporal,2.683357753144116,2.614818337362718,0.2136779819986088,2.734328684652857
1403,r-FR,ctx-rh-supramarginal,2.570738389624985,2.503677164457275,0.0829075224786287,2.6195700931989623
1425,r-FR,ctx-rh-frontalpole,2.515113213656103,2.481320217455988,0.117123139415301,2.562888305590745
1447,r-FR,ctx-rh-temporalpole,2.363530807726813,2.323639171711507,0.2429174791724329,2.4084265607356268
1469,r-FR,ctx-rh-transversetemporal,3.16720315816893,3.038447579401006,0.2886751814906568,3.227364832496605
1491,r-FR,ctx-rh-insula,2.862030677109115,2.817917520290607,0.3101071185187181,2.9163955374964097
1513,r-FR,Left-Cerebellum-Cortex,2.362811446648294,2.360304772023877,-0.0260683249628871,2.4076935352457114
1535,r-FR,Left-Thalamus-Proper,3.129204461291312,3.084552737086765,0.5331558711247446,3.1886443425693267
1557,r-FR,Left-Caudate,2.092450399112803,2.027979466629706,-0.0948116146720351,2.1321969240976473
1579,r-FR,Left-Putamen,2.763503374694043,2.712462275787121,0.1313074322409709,2.8159966887408414
1601,r-FR,Left-Pallidum,2.925564419708956,2.885719400612393,0.4138910270266585,2.981136116582648
1623,r-FR,Left-Hippocampus,2.751022673165626,2.703089117929476,0.3212474707239699,2.8032789137241654
1645,r-FR,Left-Amygdala,2.771007363605708,2.733094622284212,0.5308602831007261,2.823643217462717
1667,r-FR,Left-Accumbens-area,2.955105900667072,2.909426686037334,0.2982313637465215,3.011238744037469
1689,r-FR,Left-VentralDC,3.236290913313562,3.192040269935132,0.966438945703483,3.297764923736356
1711,r-FR,Right-Cerebellum-Cortex,2.338035466039156,2.333280752435424,-0.0364261171965503,2.3824469297975215
1733,r-FR,Right-Thalamus-Proper,3.176065538594568,3.1638239359478,0.5420272809415583,3.2363955556581865
1755,r-FR,Right-Caudate,2.280257408585022,2.193342885975152,-0.0187385536948954,2.3235713662781783
1777,r-FR,Right-Putamen,2.859606265816182,2.813204760943155,0.1575085568082844,2.9139250740131506
1799,r-FR,Right-Pallidum,3.127603509661128,3.064873656841083,0.816573590710109,3.1870129805341962
1821,r-FR,Right-Hippocampus,2.743121836438891,2.700785144935993,0.3173951431257958,2.7952279989814857
1843,r-FR,Right-Amygdala,2.73518581015082,2.728588354836373,0.5480915303698037,2.7871412262445276
1865,r-FR,Right-Accumbens-area,2.953039785117811,2.912987899157361,0.3171918031325996,3.0091333821991038
1887,r-FR,Right-VentralDC,3.347274149859194,3.289047055593593,1.044052977296297,3.4108563096489366
18,r-JD,ctx-lh-bankssts,4.800670939039472,4.518390213864951,0.1197931773059478,4.704552010533693
40,r-JD,ctx-lh-caudalanteriorcingulate,4.881582846450652,4.557875125643101,0.166812795211807,4.783843901504987
62,r-JD,ctx-lh-caudalmiddlefrontal,4.687050778197691,4.361546661151105,0.1334396212856097,4.593206750066348
84,r-JD,ctx-lh-cuneus,4.581806762467976,4.271346049960527,0.0401785851638308,4.4900699277169
106,r-JD,ctx-lh-entorhinal,4.189390062373947,3.940608473849793,0.0028422445402279,4.105510186206322
128,r-JD,ctx-lh-fusiform,4.329524877853148,4.040351483210069,0.0142803315128026,4.24283922547606
150,r-JD,ctx-lh-inferiorparietal,4.465218979562692,4.223556781771712,0.0402602301086514,4.375816462850079
172,r-JD,ctx-lh-inferiortemporal,4.083928679931907,3.803926501580512,-0.0242974314280705,4.0021603492561075
194,r-JD,ctx-lh-isthmuscingulate,4.589593484841162,4.293636686731915,0.0315353442439688,4.4977007445050985
216,r-JD,ctx-lh-lateraloccipital,4.165566622915562,3.917770819864244,-0.035204000200035,4.082163739131531
238,r-JD,ctx-lh-lateralorbitofrontal,4.944254402471604,4.619654465968736,0.1906635136344472,4.845260649002503
260,r-JD,ctx-lh-lingual,4.355367675004954,4.152180538585831,0.0139891850579503,4.268164598708718
282,r-JD,ctx-lh-medialorbitofrontal,4.559074703985586,4.243944342141119,0.0959327901397074,4.467793010012081
304,r-JD,ctx-lh-middletemporal,4.12753819196343,3.849668009886376,-0.0255108183929294,4.044896712591885
326,r-JD,ctx-lh-parahippocampal,3.860649111902259,3.656132793380547,-0.0704019078284113,3.7833512798523325
348,r-JD,ctx-lh-paracentral,4.644817263206121,4.40309142112246,0.1049630337783967,4.5518188335878955
370,r-JD,ctx-lh-parsopercularis,4.619553067926891,4.340073527209784,0.1092057685430103,4.527060477473781
392,r-JD,ctx-lh-parsorbitalis,5.007780593836314,4.773110159766327,0.1673699295420987,4.907514920353621
414,r-JD,ctx-lh-parstriangularis,4.576359603032355,4.306377327457284,0.1066721891712816,4.484731831188318
436,r-JD,ctx-lh-pericalcarine,5.122367720998774,4.7716162196125,0.2016111723154095,5.0198077865631285
458,r-JD,ctx-lh-postcentral,4.384381012583899,4.148472846412442,0.0117071315573083,4.29659703187745
480,r-JD,ctx-lh-posteriorcingulate,5.10995533023249,4.787176442263455,0.1499361440585583,5.007643916413191
502,r-JD,ctx-lh-precentral,4.533017724371019,4.258221305439048,0.0890624049476729,4.442257742673247
524,r-JD,ctx-lh-precuneus,4.548564859759241,4.236948672556732,0.0578871581943987,4.457493593656888
546,r-JD,ctx-lh-rostralanteriorcingulate,4.733993297609111,4.490309544760642,0.1551894850491711,4.639209387381184
568,r-JD,ctx-lh-rostralmiddlefrontal,4.373034080397977,4.108601346409504,0.0584130834186714,4.285477287719491
590,r-JD,ctx-lh-superiorfrontal,4.358361854106927,4.065937987848912,0.0428052323913526,4.271098828422221
612,r-JD,ctx-lh-superiorparietal,4.130886778799498,3.85333908152545,-0.0464730837652171,4.0481782540955855
634,r-JD,ctx-lh-superiortemporal,4.244298078828457,3.96036687747804,-0.0003764443176669241,4.159318835556733
656,r-JD,ctx-lh-supramarginal,4.427110386556757,4.164754985286505,0.0442472780651875,4.338470879259516
678,r-JD,ctx-lh-frontalpole,3.771134325551678,3.498532365953077,-0.0808528068288764,3.6956287565955357
700,r-JD,ctx-lh-temporalpole,3.923558652089141,3.659776204036024,-0.0128192599676941,3.845001246602014
722,r-JD,ctx-lh-transversetemporal,4.991369186815939,4.653261740457967,0.1441454094529167,4.891432102165537
744,r-JD,ctx-lh-insula,4.896816239275942,4.569817847463652,0.1973539697425557,4.798772291672426
766,r-JD,ctx-rh-bankssts,4.776460831604874,4.445390631036455,0.1310472973955377,4.680826637340448
788,r-JD,ctx-rh-caudalanteriorcingulate,4.859878308939697,4.575567639675554,0.1751463303729533,4.762573931769195
810,r-JD,ctx-rh-caudalmiddlefrontal,4.703691098472378,4.384985865035502,0.1128227578613292,4.609513898212574
832,r-JD,ctx-rh-cuneus,4.431032911587232,4.13055818159927,0.0105688215992266,4.342314867579653
854,r-JD,ctx-rh-entorhinal,4.267606792043222,4.020427946348654,0.0720659180009589,4.1821608622254915
876,r-JD,ctx-rh-fusiform,4.366021970780089,4.07336213255669,0.0220195813547612,4.278605574406952
898,r-JD,ctx-rh-inferiorparietal,4.26929589512228,4.017684046997493,-0.0043781301369864,4.183816146119658
920,r-JD,ctx-rh-inferiortemporal,4.187267406136866,4.00242244486729,0.013544823418107,4.103430029745978
942,r-JD,ctx-rh-isthmuscingulate,4.577707665456208,4.314627345784461,0.0742567962794718,4.486052902735816
964,r-JD,ctx-rh-lateraloccipital,4.158849500261929,3.87552159738798,-0.047642712239749,4.075581106560702
986,r-JD,ctx-rh-lateralorbitofrontal,4.901553526436819,4.58213406133623,0.1672707372300815,4.803414728973418
1008,r-JD,ctx-rh-lingual,4.439839848651806,4.172942705658417,0.0267318565727901,4.35094547234301
1030,r-JD,ctx-rh-medialorbitofrontal,4.568557132138636,4.254446344637793,0.0976996289618524,4.47708558119612
1052,r-JD,ctx-rh-middletemporal,4.100343390888505,3.823616941036036,-0.0285566329140608,4.0182464052290765
1074,r-JD,ctx-rh-parahippocampal,4.122619320022352,3.85222002931285,-0.0286747438413086,4.040076326197189
1096,r-JD,ctx-rh-paracentral,4.672233518356488,4.358462816368046,0.1011762361610984,4.578686161077493
1118,r-JD,ctx-rh-parsopercularis,4.991040557968515,4.657271061361076,0.1762312701384143,4.891110053117705
1140,r-JD,ctx-rh-parsorbitalis,4.595213199067155,4.306327236099858,0.0628555896807406,4.503207940935814
1162,r-JD,ctx-rh-parstriangularis,4.6129300603566,4.305545307378768,0.0989255169293364,4.520570075616156
1184,r-JD,ctx-rh-pericalcarine,5.124146840150099,4.774341655592816,0.1865283151256607,5.021551284229733
1206,r-JD,ctx-rh-postcentral,4.358213422360108,4.092654379480376,0.0306024823348559,4.27095336857259
1228,r-JD,ctx-rh-posteriorcingulate,4.888635026118699,4.634976691705302,0.1339103674215683,4.790754882586018
1250,r-JD,ctx-rh-precentral,4.602011890778565,4.290556981179845,0.0856753052992212,4.509870509390529
1272,r-JD,ctx-rh-precuneus,4.66445410131671,4.349153939057014,0.0793537987960393,4.571062503355476
1294,r-JD,ctx-rh-rostralanteriorcingulate,4.598133373822519,4.284309874934377,0.1269573323482123,4.506069648016118
1316,r-JD,ctx-rh-rostralmiddlefrontal,4.352320845822567,4.058643277910561,0.0340027681258033,4.265178773073558
1338,r-JD,ctx-rh-superiorfrontal,4.243147098686235,3.988101109772861,0.026084337994736,4.158190900313736
1360,r-JD,ctx-rh-superiorparietal,4.275674538839508,3.987338781869802,-0.0100744829197241,4.19006707677194
1382,r-JD,ctx-rh-superiortemporal,4.294869596435879,4.041169250589697,0.0230926829506095,4.208877811345092
1404,r-JD,ctx-rh-supramarginal,4.315325291681696,4.054003169884306,0.0222758260467533,4.2289239431082555
1426,r-JD,ctx-rh-frontalpole,3.852519787932516,3.599529950555814,-0.0787668183743686,3.7753847210292473
1448,r-JD,ctx-rh-temporalpole,4.077304096902608,3.813104677870621,-0.0084823256468549,3.9956684034832803
1470,r-JD,ctx-rh-transversetemporal,5.187124821966223,4.826673995609895,0.2095302863390385,5.083268322271852
1492,r-JD,ctx-rh-insula,4.942649027708932,4.657549746676629,0.2005955213460811,4.843687417018204
1514,r-JD,Left-Cerebellum-Cortex,4.496450997192186,4.184639794346548,0.0908527474400731,4.406423153705931
1536,r-JD,Left-Thalamus-Proper,5.90265461217369,5.522648924839834,0.5003984083679534,5.784471790675128
1558,r-JD,Left-Caudate,3.872224444915595,3.68464865256843,-0.1324179550318781,3.794694851801337
1580,r-JD,Left-Putamen,4.942734019779371,4.685077171926497,0.1529754197174587,4.843770707379268
1602,r-JD,Left-Pallidum,5.175971104059967,4.853257920674172,0.324718239535273,5.07233792386148
1624,r-JD,Left-Hippocampus,5.028224607653581,4.714221416544399,0.2012589669597844,4.9275496045735405
1646,r-JD,Left-Amygdala,5.15926537668692,4.828224092599004,0.3332109761600353,5.055966678196385
1668,r-JD,Left-Accumbens-area,5.076025268569489,4.735560181490541,0.2642300920527854,4.974393201702439
1690,r-JD,Left-VentralDC,5.322703762578332,4.985501428855303,0.4136038101045092,5.216132704301407
1712,r-JD,Right-Cerebellum-Cortex,4.442892141425916,4.134989302508545,0.0706422823503921,4.353936652177979
1734,r-JD,Right-Thalamus-Proper,5.5988557102312,5.302232032217375,0.4645966967832369,5.486755543700402
1756,r-JD,Right-Caudate,3.714307703011366,3.474401918527936,-0.1579383754453814,3.6399399154483945
1778,r-JD,Right-Putamen,4.977648303756284,4.645467473221335,0.154341290490214,4.877985938326298
1800,r-JD,Right-Pallidum,4.890131800557405,4.563202676645108,0.2633923137616228,4.7922216886396605
1822,r-JD,Right-Hippocampus,5.264364047623112,4.946377596511797,0.256672860103883,5.158961065842585
1844,r-JD,Right-Amygdala,5.204772065740951,4.862132100636614,0.3580315372761518,5.100562233317833
1866,r-JD,Right-Accumbens-area,4.762217548656845,4.438264361128001,0.1824781850080739,4.66686853309197
1888,r-JD,Right-VentralDC,5.308880243977216,4.971977413812029,0.4129650771780693,5.202585959887273
19,r-KT,ctx-lh-bankssts,2.078254123607137,2.000022319355341,-0.1565476912897631,1.956783634276476
41,r-KT,ctx-lh-caudalanteriorcingulate,2.214148752260164,2.140805369382002,-0.2066506694155701,2.084735448404376
63,r-KT,ctx-lh-caudalmiddlefrontal,2.070304847551412,1.998990269898958,-0.0921456866384203,1.9492989801557419
85,r-KT,ctx-lh-cuneus,2.175246168421504,2.131982914777728,0.337502068245563,2.04810665574526
107,r-KT,ctx-lh-entorhinal,2.124630004093891,2.011572255264015,-0.5396288327103378,2.0004489218516714
129,r-KT,ctx-lh-fusiform,2.171090838579693,2.06478594957273,-0.2600682789306721,2.044194198006279
151,r-KT,ctx-lh-inferiorparietal,2.034514526644413,1.966806968800098,-0.034442070915163,1.9156005438476915
173,r-KT,ctx-lh-inferiortemporal,1.962309114299195,1.866368943977258,-0.3247205680650227,1.847615417496504
195,r-KT,ctx-lh-isthmuscingulate,2.219597996027268,2.166933376753433,0.0795059516663972,2.0898661929565123
217,r-KT,ctx-lh-lateraloccipital,1.979367495686099,1.909128565486059,-0.0766081588672187,1.8636767649255686
239,r-KT,ctx-lh-lateralorbitofrontal,2.344371273355826,2.225927968514735,-0.2822778915950505,2.2073466802069333
261,r-KT,ctx-lh-lingual,2.257547408203841,2.147656783760942,0.2230556966082813,2.1255975252483705
283,r-KT,ctx-lh-medialorbitofrontal,2.091822419707507,2.034044344107158,-0.0856060576937044,1.9695588860864612
305,r-KT,ctx-lh-middletemporal,1.93764372848127,1.873406435462215,-0.2108252020664838,1.8243916823654704
327,r-KT,ctx-lh-parahippocampal,2.205076664175799,2.05320299299284,-0.3264620961340216,2.0761936087464865
349,r-KT,ctx-lh-paracentral,2.126978216110587,2.089522022400002,-0.0101671812292969,2.0026598847901727
371,r-KT,ctx-lh-parsopercularis,2.161219703348565,2.063713660168002,-0.0324842612655988,2.0349000141754416
393,r-KT,ctx-lh-parsorbitalis,2.189330429448258,2.115837332663291,-0.307045355047813,2.0613677151917322
415,r-KT,ctx-lh-parstriangularis,2.131805163259101,2.085816952059836,-0.1379105546629184,2.0072047049237836
437,r-KT,ctx-lh-pericalcarine,2.362046314485506,2.321184683027543,0.4784108272016125,2.223988644644704
459,r-KT,ctx-lh-postcentral,2.006164409610575,1.907159931832684,-0.1521307338739125,1.8889074438983207
481,r-KT,ctx-lh-posteriorcingulate,2.274943729534614,2.193123299580345,0.0172571993398976,2.141977060594889
503,r-KT,ctx-lh-precentral,2.092940431513041,2.024034232844006,-0.1422745862209915,1.97061155196555
525,r-KT,ctx-lh-precuneus,2.213430703899872,2.112873359746331,0.1486565247212517,2.0840593687738447
547,r-KT,ctx-lh-rostralanteriorcingulate,2.203210891483822,2.063782811024412,-0.2891489293911957,2.074436887358342
569,r-KT,ctx-lh-rostralmiddlefrontal,2.110041118909977,2.030502397366353,-0.0719456583094387,1.986712732688879
591,r-KT,ctx-lh-superiorfrontal,1.95964644133265,1.917732268789222,-0.0889695265540046,1.845108373326505
613,r-KT,ctx-lh-superiorparietal,1.919643664061632,1.844731663027496,-0.1229372244394768,1.8074436917072652
635,r-KT,ctx-lh-superiortemporal,2.007528195807106,1.925488740594911,-0.2393876059522919,1.8901915190649283
657,r-KT,ctx-lh-supramarginal,1.950964000109874,1.885196485316489,-0.1428604478203981,1.836933406320638
679,r-KT,ctx-lh-frontalpole,1.955330525432304,1.929506258192434,0.0584446449363127,1.841044715516433
701,r-KT,ctx-lh-temporalpole,1.909839937021965,1.827588499583172,-0.5029801392505114,1.798212976171459
723,r-KT,ctx-lh-transversetemporal,2.293091711993194,2.21758603694883,0.1604322424656888,2.1590643237292215
745,r-KT,ctx-lh-insula,2.259494081537445,2.117360823735765,-0.2404077252198742,2.12743041877049
767,r-KT,ctx-rh-bankssts,2.200201769786163,2.120326252765375,-0.0653285417982257,2.071603643808075
789,r-KT,ctx-rh-caudalanteriorcingulate,2.223405641996593,2.142058595521176,-0.3082021459972938,2.093451288365808
811,r-KT,ctx-rh-caudalmiddlefrontal,2.102359185111051,2.039544854242102,0.0226950168298068,1.9794797951156606
833,r-KT,ctx-rh-cuneus,2.144381305283544,2.094440656752232,0.2453785503791988,2.0190457924097807
855,r-KT,ctx-rh-entorhinal,2.221777191942438,2.049991124321223,-0.5705804307395353,2.0919180185028923
877,r-KT,ctx-rh-fusiform,2.22775946340349,2.097238273792676,-0.2404192072631389,2.0975506361687573
899,r-KT,ctx-rh-inferiorparietal,2.023541868763701,1.964312461438014,-0.0148415890096892,1.9052692195300347
921,r-KT,ctx-rh-inferiortemporal,2.050983984013426,1.931543701318636,-0.3124341416244568,1.9311073888860466
943,r-KT,ctx-rh-isthmuscingulate,2.306993422029403,2.207712865045835,-0.0153859798107471,2.1721535019862555
965,r-KT,ctx-rh-lateraloccipital,2.054473758065018,1.972875069894688,-0.0093737880634403,1.9343931914613475
987,r-KT,ctx-rh-lateralorbitofrontal,2.335361639460804,2.218498233799787,-0.3073753398979595,2.198863644395123
1009,r-KT,ctx-rh-lingual,2.281887905077709,2.170676280674458,0.3116905954445313,2.1485153606525773
1031,r-KT,ctx-rh-medialorbitofrontal,2.147537034937913,2.046799334642075,-0.2265764307604678,2.0220170749260653
1053,r-KT,ctx-rh-middletemporal,2.067129544782151,1.93344777054993,-0.2968773258601173,1.9463092685405048
1075,r-KT,ctx-rh-parahippocampal,2.121963920456492,2.008793513133713,-0.3603342105378287,1.997938666358845
1097,r-KT,ctx-rh-paracentral,2.25767413005405,2.127627013521337,-0.1542609350281502,2.1257168404176645
1119,r-KT,ctx-rh-parsopercularis,2.104390376877618,2.034059645549589,-0.0665191674924389,1.981392267109219
1141,r-KT,ctx-rh-parsorbitalis,2.155008781753174,2.067418500515303,-0.3891202302315251,2.0290521105944577
1163,r-KT,ctx-rh-parstriangularis,2.061308827020477,2.005732256592729,-0.2006362204695856,1.9408287620295797
1185,r-KT,ctx-rh-pericalcarine,2.457094502245681,2.385978869477265,0.6321999886719354,2.3134814242639434
1207,r-KT,ctx-rh-postcentral,1.925748149624188,1.865810009079867,-0.164177017276712,1.8131913802641169
1229,r-KT,ctx-rh-posteriorcingulate,2.234165045043166,2.191420230719159,-0.1129849750314344,2.1035818222389113
1251,r-KT,ctx-rh-precentral,2.121593748934452,2.051755402364037,-0.1349041379338915,1.997590130745238
1273,r-KT,ctx-rh-precuneus,2.150329638127629,2.085808850090383,0.1144626369559678,2.024646455114269
1295,r-KT,ctx-rh-rostralanteriorcingulate,2.199969324929585,2.129674759172022,-0.3074146970952941,2.071384784965907
1317,r-KT,ctx-rh-rostralmiddlefrontal,1.993554149417204,1.933633540367124,-0.0779522432352893,1.8770342323934985
1339,r-KT,ctx-rh-superiorfrontal,2.084094937588577,1.969109019427994,-0.2189615332210606,1.9622830624166197
1361,r-KT,ctx-rh-superiorparietal,1.964104091808378,1.849293731556541,-0.1420909466989015,1.8493054815622822
1383,r-KT,ctx-rh-superiortemporal,2.080508817591059,1.986011066922418,-0.2280311478623243,1.9589065451553354
1405,r-KT,ctx-rh-supramarginal,2.066997257903917,2.002597982038346,-0.067283989894956,1.9461847136097978
1427,r-KT,ctx-rh-frontalpole,1.777639695109624,1.75108661016271,-0.1515161275556877,1.6737396180373403
1449,r-KT,ctx-rh-temporalpole,2.059059546157146,1.929636727607696,-0.5376033638204669,1.938710947883436
